Timestamp,Data
2025-04-16T22:33:08.698330,"+UUDF:6C1DEBA3FFAC,-64,-12,0,0,2,""6C1DEBA09949"","""",2148229,9494"
2025-04-16T22:33:08.747791,"+UUDF:6C1DEBA3FFAC,-72,-22,-8,0,10,""6C1DEBA09949"","""",2148279,9495"
2025-04-16T22:33:08.803600,"+UUDF:6C1DEBA3FFAC,-57,-32,-13,0,27,""6C1DEBA09949"","""",2148329,9496"
2025-04-16T22:33:08.848330,"+UUDF:6C1DEBA3FFAC,-62,-21,2,0,23,""6C1DEBA09949"","""",2148379,9497"
2025-04-16T22:33:08.897864,"+UUDF:6C1DEBA3FFAC,-64,-23,-10,0,0,""6C1DEBA09949"","""",2148429,9498"
2025-04-16T22:33:08.953562,"+UUDF:6C1DEBA3FFAC,-65,-17,-2,0,1,""6C1DEBA09949"","""",2148479,9499"
2025-04-16T22:33:08.998295,"+UUDF:6C1DEBA3FFAC,-67,-23,6,0,8,""6C1DEBA09949"","""",2148529,9500"
2025-04-16T22:33:09.048488,"+UUDF:6C1DEBA3FFAC,-64,-12,6,0,20,""6C1DEBA09949"","""",2148579,9501"
2025-04-16T22:33:09.107270,"+UUDF:6C1DEBA3FFAC,-65,-13,7,0,20,""6C1DEBA09949"","""",2148629,9502"
2025-04-16T22:33:09.148392,"+UUDF:6C1DEBA3FFAC,-68,-14,-9,0,11,""6C1DEBA09949"","""",2148679,9503"
2025-04-16T22:33:09.197691,"+UUDF:6C1DEBA3FFAC,-64,-14,5,0,20,""6C1DEBA09949"","""",2148729,9504"
2025-04-16T22:33:09.253631,"+UUDF:6C1DEBA3FFAC,-55,-20,-12,0,33,""6C1DEBA09949"","""",2148779,9505"
2025-04-16T22:33:09.298497,"+UUDF:6C1DEBA3FFAC,-58,-10,-19,0,35,""6C1DEBA09949"","""",2148829,9506"
2025-04-16T22:33:09.347742,"+UUDF:6C1DEBA3FFAC,-64,-17,5,0,22,""6C1DEBA09949"","""",2148879,9507"
